# Source: ORACC epsd2/admin/ur3 JSON export (CC0), seal surfaces only; tokens are citation form|POS.
text	provenience	seal	line	tokens
P114341	Puzriš-Dagan	1	2	dumu|N Šuiškur|PN
P114341	Puzriš-Dagan	1	3	kuš|N lugal|N
P407431	Puzriš-Dagan	1	1	Šusuen|RN Nannamaba|PN
P407431	Puzriš-Dagan	1	2	lugal|N kalag|V/i dubsar|N
P407431	Puzriš-Dagan	1	3	lugal|N Urim|SN dumu|N Unapšen|PN
P407431	Puzriš-Dagan	1	4	lugal|N anubda|N limmu|NU arad|N
P119089	Umma	1	1	Lušara|PN
P119089	Umma	1	2	dubsar|N
P119089	Umma	1	3	dumu|N Iri.bar|PN
P290651	Umma	1	1	Lušara|PN
P290651	Umma	1	2	dubsar|N
P290651	Umma	1	3	dumu|N La.NI.ŋu₁₀|PN
P102295	Umma	1	1	Lugirizal|PN
P102295	Umma	1	2	dubsar|N
P102295	Umma	1	3	dumu|N Da.du.mu|PN
P453796	Irisagrig	1	1	x|u
P453796	Irisagrig	1	2	dubsar|N
P453796	Irisagrig	1	3	x|u
P119573	Umma	1	1	Nabasag|PN
P119573	Umma	1	2	dumu|N He₂.sa₆|PN
P119573	Umma	1	3	išib|N Šara|DN
P117994	Umma	1	1	Lugalkugani|PN
P117994	Umma	1	2	dumu|N Urmes|PN
P330179	Puzriš-Dagan	1	1	Dada|PN
P330179	Puzriš-Dagan	1	2	susig|N lugal|N
P330179	Puzriš-Dagan	1	3	dumu|N HAR-ti|X x|u
P235019	Umma	1	1	Lukala|PN
P235019	Umma	1	2	dubsar|N
P235019	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P114711	Girsu	1	1	LuNinŋirsukak|PN
P114711	Girsu	1	2	dubsar|N
P114711	Girsu	1	3	dumu|N UrEškugak|PN
P109820	Umma	1	1	Umani|PN
P109820	Umma	1	2	dubsar|N
P109820	Umma	1	3	dumu|N Namhani|PN
P516512	Adab	1	1	Urdudkugak|PN
P516512	Adab	1	2	dubsar|N
P516512	Adab	1	3	dumu|N Anezu|PN
P208767	Girsu	1	1	Lugalkugzu|PN
P208767	Girsu	1	2	dubsar|N
P208767	Girsu	1	3	dumu|N Urniŋarak|PN kuš|N
P119123	Umma	1	1	Lukala|PN
P119123	Umma	1	2	dubsar|N
P119123	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P129595	Umma	1	1	Urnungal|PN
P129595	Umma	1	2	dubsar|N
P129595	Umma	1	3	dumu|N Uršara|PN
P129595	Umma	1	4	bisaŋdubak|N
P129595	Umma	2	1	Lukala|PN
P129595	Umma	2	2	dubsar|N
P129595	Umma	2	3	dumu|N Ureʾe|PN kuš|N
P324090	Garšana	1	1	An.na.ah.i₃.li₂|PN ašgab|N
P324090	Garšana	1	2	dumu|N Sa₂.ba|PN
P126660	Umma	1	1	Urnungal|PN
P126660	Umma	1	2	dubsar|N
P126660	Umma	1	3	dumu|N Uršara|PN
P126660	Umma	1	4	bisaŋdubak|N
P201116	Puzriš-Dagan	1	1	Nannamaba|PN
P201116	Puzriš-Dagan	1	2	dubsar|N
P201116	Puzriš-Dagan	1	3	dumu|N Unapšen|PN
P122623	Umma	1	1	Šusuen|RN Ayakala|PN
P122623	Umma	1	2	lugal|N kalag|V/i ensik|N
P122623	Umma	1	3	lugal|N Urim|SN Umma|SN
P122623	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P112295	Umma	1	1	Šusuen|RN Ayakala|PN
P112295	Umma	1	2	lugal|N kalag|V/i ensik|N
P112295	Umma	1	3	lugal|N Urim|SN Umma|SN
P112295	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P143330	Umma	1	1	Lugalezem|PN dubsar|N
P143330	Umma	1	2	dumu|N Lugalemahe|PN
P143330	Umma	1	3	šabra|N
P209526	Umma	1	1	Agu|PN
P209526	Umma	1	2	dubsar|N
P209526	Umma	1	3	dumu|N Lugalemahe|PN
P106686	Umma	1	1	Da-X|PN
P106686	Umma	1	2	dubsar|N
P106686	Umma	1	3	dumu|N dub-x-x|u
P211815	Umma	1	1	Šusuen|RN Ayakala|PN
P211815	Umma	1	2	lugal|N kalag|V/i ensik|N
P211815	Umma	1	3	lugal|N Urim|SN Umma|SN
P211815	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P104341	Puzriš-Dagan	1	1	Urmes|PN
P104341	Puzriš-Dagan	1	2	dumu|N Lana|PN kurušda|N
P133032	Girsu	1	1	LuNinŋirsukak|PN
P133032	Girsu	1	2	dubsar|N
P133032	Girsu	1	3	dumu|N Bazi|PN
P111840	Umma	1	1	Lugalnirŋal|PN
P111840	Umma	1	2	ma₂.DUN₃@g|N
P111840	Umma	1	3	arad|N Šara|DN
P109089	Girsu	1	1	UrNinmar|PN
P109089	Girsu	1	2	dubsar|N
P109089	Girsu	1	3	dumu|N Namhani|PN
P333755	Irisagrig	1	1	Urištaran|PN
P333755	Irisagrig	1	2	dumu|N x-x-x|u
P331768	Ur	1	1	Ur.X|PN
P331768	Ur	1	2	gudug|N Inanak|DN x|u
P143760	Umma	1	1	Urnungal|PN
P143760	Umma	1	2	dubsar|N
P143760	Umma	1	3	dumu|N Inimšara|PN
P143760	Umma	1	4	saŋ.DUN₃|N
P109123	Girsu	1	1	Luutu|PN
P109123	Girsu	1	2	dubsar|N
P109123	Girsu	1	3	dumu|N Bazi|PN
P101513	Umma	1	1	Urmes|PN
P101513	Umma	1	2	dubsar|N
P101513	Umma	1	3	dumu|N UrAšnanak|PN
P339358	Umma	1	1	Aradŋu|PN
P339358	Umma	1	2	dubsar|N
P339358	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P341190	Umma	1	1	Šešani|PN
P341190	Umma	1	2	gudug|N Šulgir|RN
P341190	Umma	1	3	dumu|N Ka.ku₃|PN
P133462	Girsu	1	1	Ur.u₂.u₂|PN
P133462	Girsu	1	2	dumu|N Da.du.ni|PN
P127071	Umma	1	1	Inimšara|PN
P127071	Umma	1	2	dubsar|N
P127071	Umma	1	3	dumu|N Urniŋarak|PN
P205856	Girsu	1	1	Urlammar|PN
P205856	Girsu	1	2	dubsar|N
P205856	Girsu	1	3	dumu|N Urniŋ|PN
P291105	Umma	1	1	Ikala|PN
P291105	Umma	1	2	dubsar|N
P291105	Umma	1	3	dumu|N Lusaga|PN
P374231	Girsu	1	1	Errabani|PN
P374231	Girsu	1	2	arad|N UrBaba|PN
P518019	Girsu	1	1	Urlammar|PN
P518019	Girsu	1	2	dumu|N Urnungal|PN
P210642	Puzriš-Dagan	1	1	Šusuen|RN
P210642	Puzriš-Dagan	1	2	lugal|N kalag|V/i
P210642	Puzriš-Dagan	1	3	lugal|N Urim|SN
P210642	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU
P210642	Puzriš-Dagan	1	5	Uršulpaeak|PN
P210642	Puzriš-Dagan	1	6	dubsar|N
P210642	Puzriš-Dagan	1	7	dumu|N Urhayak|PN
P210642	Puzriš-Dagan	1	8	arad|N
P133177	Girsu	1	1	UrBaba|PN
P133177	Girsu	1	2	dubsar|N
P133177	Girsu	1	3	dumu|N Luduga|PN
P133177	Girsu	1	4	saŋŋa|N Ninŋirsuk|DN
P331787	Ur	1	1	Lugina|PN
P331787	Ur	1	2	dubsar|N
P331787	Ur	1	3	dumu|N Luninŋak|PN
P113938	Adab	1	1	Ur.ašgi|PN Ur.pa₄.mu|PN
P113938	Adab	1	2	ensik|N dubsar|N
P113938	Adab	1	3	Adab|SN arad|N
P109436	Umma	1	1	Lugal.nesag|PN
P109436	Umma	1	2	dubsar|N
P109436	Umma	1	3	dumu|N Lubanda|PN
P517616	Umma	1	1	Šusuen|RN Ayakala|PN
P517616	Umma	1	2	lugal|N kalag|V/i ensik|N
P517616	Umma	1	3	lugal|N Urim|SN Umma|SN
P517616	Umma	1	4	lugal|N anubda|N limmu|NU arad|N
P121849	Umma	1	1	Šusuen|RN Ayakala|PN
P121849	Umma	1	2	lugal|N kalag|V/i ensik|N
P121849	Umma	1	3	lugal|N Urim|SN Umma|SN
P121849	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P117428	Umma	1	1	Lugalheŋal|PN
P117428	Umma	1	2	munsub|N Šara|DN
P117428	Umma	1	3	dumu|N Urniŋarak|PN
P514939	Irisagrig	1	1	Uršulpaeak|PN
P514939	Irisagrig	1	2	dubsar|N
P514939	Irisagrig	1	3	Puzursuen|PN
P514939	Irisagrig	1	4	dumu|N
P209463	Umma	1	1	Aradŋu|PN
P209463	Umma	1	2	dubsar|N
P209463	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P210212	Umma	1	1	Šusuen|RN Ayakala|PN
P210212	Umma	1	2	lugal|N kalag|V/i ensik|N
P210212	Umma	1	3	lugal|N Urim|SN Umma|SN
P210212	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P106669	Umma	1	1	adaga|N
P106669	Umma	1	2	dumu|N Ur.ab.zu|PN
P291555	Umma	1	1	Ur.DUN|PN
P291555	Umma	1	2	dubsar|N
P291555	Umma	1	3	dumu|N Dada|PN
P104654	Nippur	1	1	Alala|PN
P127134	Umma	1	1	En.DU@s|PN
P127134	Umma	1	2	dubsar|N
P127134	Umma	1	3	dumu|N Urištaran|PN
P143625	Umma	1	1	UrNintud|PN
P143625	Umma	1	2	dubsar|N
P143625	Umma	1	3	dumu|N dug|V/t
P143625	Umma	2	1	diŋir|N
P143625	Umma	2	2	dubsar|N
P143625	Umma	2	3	dumu|N Luga|PN
P117078	Umma	1	1	Ur.DUN|PN
P117078	Umma	1	2	dubsar|N
P117078	Umma	1	3	dumu|N Dada|PN
P113892	unknown	1	1	Nurzu|PN
P113892	unknown	1	2	arad|N Enlil|DN
P209033	Umma	1	1	Lukala|PN
P209033	Umma	1	2	dubsar|N
P209033	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P134718	Puzriš-Dagan	1	1	Enlila|PN
P134718	Puzriš-Dagan	1	2	dumu|N Ikala|PN
P134718	Puzriš-Dagan	1	3	sipad|N gud|N niga|V/i
P129829	Girsu	1	1	Kaŋu|PN
P129829	Girsu	1	2	dumu|N Iliya|PN
P129829	Girsu	1	3	sipad|N nagabtum|N
P390925	Umma	1	1	Šusuen|RN Ayakala|PN
P390925	Umma	1	2	lugal|N kalag|V/i ensik|N
P390925	Umma	1	3	lugal|N Urim|SN Umma|SN
P390925	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P290714	Umma	1	1	Ušŋu|PN
P290714	Umma	1	2	dubsar|N
P290714	Umma	1	3	dumu|N Lugalsaga|PN
P119436	Umma	1	1	Lugalemahe|PN
P119436	Umma	1	2	dubsar|N
P119436	Umma	1	3	dumu|N Lugalkugani|PN
P516007	Irisagrig	1	1	Šusuen|RN lugal|N anubda|N limmu|NU
P516007	Irisagrig	1	2	lugal|N kalag|V/i Atida|PN
P516007	Irisagrig	1	3	lugal|N Urim|SN dubsar|N
P516007	Irisagrig	1	4	arad|N
P378212	Girsu	1	1	Lugalŋiškimzid|PN
P378212	Girsu	1	2	dubsar|N
P378212	Girsu	1	3	dumu|N LuŊešbarek|PN
P139983	Umma	1	1	Lugalemahe|PN
P139983	Umma	1	2	dubsar|N
P139983	Umma	1	3	dumu|N Lugalkugani|PN
P140459	Umma	1	1	Uršulpaeak|PN
P140459	Umma	1	2	dubsar|N
P140459	Umma	1	3	dumu|N Lugalkugani|PN
P332451	Susa	1	1	Šusuen|RN Beliarik|PN
P332451	Susa	1	2	lugal|N kalag|V/i šagia|N
P332451	Susa	1	3	lugal|N Urim|SN ensik|N
P332451	Susa	1	5	lugal|N an|N anubda|N limmu|NU Šusuen|RN guruš-tur-ni|X
P332451	Susa	1	4	Šušin|SN
P355995	Girsu	1	1	Munussaga|PN
P355995	Girsu	1	2	dam|N Urkigula|PN
P114204	Umma	1	1	Šusuen|RN Ayakala|PN
P114204	Umma	1	2	lugal|N kalag|V/i ensik|N
P114204	Umma	1	3	lugal|N Urim|SN Umma|SN
P114204	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P340294	Umma	1	1	Lugalniŋlagare|PN
P340294	Umma	1	2	dubsar|N
P340294	Umma	1	3	dumu|N Lugal-X|PN
P119066	Umma	1	1	Ludiŋirak|PN
P119066	Umma	1	2	dubsar|N
P119066	Umma	1	3	dumu|N Dadaga|PN
P124718	Umma	1	1	LuNinurak|PN
P124718	Umma	1	2	dumu|N Lugalmelim|PN
P139829	Umma	1	1	Lu₂.ha.ia₃|PN
P139829	Umma	1	2	dubsar|N
P139829	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P116393	Girsu	1	1	UrBaba|PN
P116393	Girsu	1	2	dubsar|N
P116393	Girsu	1	3	dumu|N Namu|PN
P116669	Girsu	1	1	nin|N
P116669	Girsu	1	2	dubsar|N
P116669	Girsu	1	3	dumu|N Lugula|PN
P114654	Girsu	1	1	Gudea|PN
P114654	Girsu	1	2	dubsar|N
P114654	Girsu	1	3	dumu|N LuBaba|PN
P114654	Girsu	1	4	abba|N iri|N
P115946	unknown	1	1	Šusuen|RN Baba|PN x|u
P115946	unknown	1	2	lugal|N kalag|V/i dumu|N lu₂-{d}x-KA|u
P115946	unknown	1	3	lugal|N Urim|SN arad|N
P115946	unknown	1	4	lugal|N an|N anubda|N limmu|NU
P208622	Umma	1	1	Lugirizal|PN
P208622	Umma	1	2	dubsar|N
P208622	Umma	1	3	dumu|N Da.du.mu|PN
P129604	Umma	1	1	Urniŋarak|PN
P129604	Umma	1	2	dumu|N Lugal.kar.re|PN
P324301	Garšana	1	1	Simatištaran|PN
P324301	Garšana	1	2	dumumunus|N lugal|N
P324301	Garšana	1	3	Puzur₄.a.ku.um|PN
P324301	Garšana	1	4	azlag|N arad|N
P406918	Puzriš-Dagan	1	1	NurAdad|PN
P406918	Puzriš-Dagan	1	2	dumu|N Šuiškur|PN
P406918	Puzriš-Dagan	1	3	kuš|N lugal|N
P100569	Umma	1	1	Inimšara|PN
P100569	Umma	1	2	dubsar|N
P100569	Umma	1	3	dumu|N Urniŋarak|PN
P141835	Girsu	1	1	Urlammar|PN
P141835	Girsu	1	2	dubsar|N
P141835	Girsu	1	3	dumu|N Aradŋu|PN
P143808	Umma	1	1	Ludiŋirak|PN
P143808	Umma	1	2	dubsar|N
P143808	Umma	1	3	dumu|N UrBaba|PN
P111682	Girsu	1	1	LuNinŋirsukak|PN
P111682	Girsu	1	2	dubsar|N
P111682	Girsu	1	3	dumu|N Bazi|PN
P140727	Umma	1	1	Urnungal|PN
P140727	Umma	1	2	dubsar|N
P140727	Umma	1	3	dumu|N Uršara|PN
P140727	Umma	1	4	bisaŋdubak|N
P517991	Girsu	1	1	Urbau|PN
P517991	Girsu	1	2	dubsar|N
P517991	Girsu	1	3	dumu|N UrNintud|PN
P145525	Puzriš-Dagan	1	1	Ahumwaqar|PN
P145525	Puzriš-Dagan	1	2	dubsar|N
P145525	Puzriš-Dagan	1	3	dumu|N SI.A.a|PN
P516683	Irisagrig	1	1	ŠuDumuzi|PN
P516683	Irisagrig	1	2	dubsar|N
P516683	Irisagrig	1	3	dumu|N I₃.li₂.x|PN
P292457	Umma	1	1	Ikala|PN
P292457	Umma	1	2	dubsar|N
P292457	Umma	1	3	dumu|N Lusaga|PN
P100093	Umma	1	1	Lubalasagak|PN
P100093	Umma	1	2	dubsar|N
P100093	Umma	1	3	dumu|N Mama|PN
P119748	Umma	1	1	Urniŋarak|PN
P119748	Umma	1	2	dubsar|N
P119748	Umma	1	3	dumu|N Luduga|PN
P102104	Girsu	1	1	Uršugalamak|PN
P102104	Girsu	1	2	dumu|N Utuŋu|PN
P339860	Umma	1	1	Inimšara|PN
P339860	Umma	1	2	dubsar|N
P339860	Umma	1	3	dumu|N Urniŋarak|PN
P204986	Girsu	1	1	LU₂.X|PN
P204986	Girsu	1	2	dumu|N Urmes|PN nubanda|N
P204986	Girsu	1	3	kurušda|N Nanše|DN
P116517	Girsu	1	1	Eš₃.am₃|PN
P116517	Girsu	1	2	dumu|N x|u
P140377	Umma	1	1	Šeškala|PN
P140377	Umma	1	2	dubsar|N
P140377	Umma	1	3	dumu|N Urenlila|PN
P113715	Umma	1	1	A.bu₃.da|PN
P113715	Umma	1	2	dumu|N Ŋirini|PN
P130075	Umma	1	1	Lugal.nesag|PN
P130075	Umma	1	2	dubsar|N
P130075	Umma	1	3	dumu|N x|u
P340040	Umma	1	1	Dadaga|PN
P340040	Umma	1	2	dubsar|N
P340040	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P119318	Umma	1	1	Luʾušginak|PN
P119318	Umma	1	2	dumu|N Ursaga|PN
P119318	Umma	1	3	muhaldim|N lugal|N
P339533	Umma	1	1	Šusuen|RN Ayakala|PN
P339533	Umma	1	2	lugal|N kalag|V/i ensik|N
P339533	Umma	1	3	lugal|N Urim|SN Umma|SN
P339533	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P312663	Umma	1	1	Luheŋalak|PN
P312663	Umma	1	2	dumu|N Urgigirak|PN
P312663	Umma	1	3	mu.SAR|N Šara|DN
P104480	Umma	1	1	Urgigirak|PN
P104480	Umma	1	2	dumu|N Ayakala|PN
P120425	Umma	1	1	Dadaga|PN
P120425	Umma	1	2	dubsar|N
P120425	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P303588	Puzriš-Dagan	1	1	Lusuen|PN
P303588	Puzriš-Dagan	1	2	dumu|N Ursaga|PN
P303588	Puzriš-Dagan	1	3	sipad|N gud|N niga|V/i
P122418	Nippur	1	1	Urniŋarak|PN
P122418	Nippur	1	2	dumu|N Ur.X|PN
P117756	Umma	1	1	Urlisin|PN
P117756	Umma	1	2	ensik|N Umma|SN
P117756	Umma	1	3	Kugani|PN
P117756	Umma	1	4	dubsar|N
P117756	Umma	1	5	dumu|N UrŠulgirak|PN
P117756	Umma	1	6	arad|N
P141136	Umma	1	1	atu|N
P141136	Umma	1	2	dubsar|N
P141136	Umma	1	3	dumu|N Lugalsaga|PN
P110093	Girsu	1	1	LU₂.X|PN
P110093	Girsu	1	2	dubsar|N
P110093	Girsu	1	3	dumu|N x-x-x|u
P144334	Umma	1	1	Amarsuenak|RN Ayakala|PN
P144334	Umma	1	2	lugal|N kalag|V/i ensik|N
P144334	Umma	1	3	lugal|N Urim|SN Umma|SN
P144334	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P126908	Umma	1	1	Uršara|PN
P126908	Umma	1	2	dubsar|N
P126908	Umma	1	3	dumu|N x|u
P101682	Umma	1	1	UrBaba|PN
P101682	Umma	1	2	dumu|N Nasilim|PN x|u
P376172	Umma	1	1	Lugalemahe|PN
P376172	Umma	1	2	dubsar|N
P376172	Umma	1	3	dumu|N Lugalkugani|PN
P518367	Umma	1	1	LuNinurak|PN
P518367	Umma	1	2	dumu|N Lugalmelim|PN
P106147	Umma	1	1	Luninšubur|PN
P106147	Umma	1	2	dubsar|N
P106147	Umma	1	3	dumu|N Šeškala|PN šabra|N
P341201	Girsu	1	1	Eš₃.am₃|PN
P341201	Girsu	1	2	dumu|N x|u
P118159	Umma	1	1	Urnungal|PN
P118159	Umma	1	2	dubsar|N
P118159	Umma	1	3	dumu|N Uršara|PN
P118159	Umma	1	4	bisaŋdubak|N
P100990	Puzriš-Dagan	1	1	Ibbisuen|RN Urniŋarak|PN
P100990	Puzriš-Dagan	1	2	lugal|N kalag|V/i bisaŋdubak|N
P100990	Puzriš-Dagan	1	3	lugal|N Urim|SN arad|N
P100990	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU ba|V/t
P339163	Umma	1	1	Šusuen|RN Ayakala|PN
P339163	Umma	1	2	lugal|N kalag|V/i ensik|N
P339163	Umma	1	3	lugal|N Urim|SN Umma|SN
P339163	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P141566	Umma	1	1	Damu|PN
P141566	Umma	1	2	dubsar|N
P141566	Umma	1	3	dumu|N Lugalsaga|PN
P249103	Umma	1	1	dug|V/t
P249103	Umma	1	2	dumu|N Ŋirini|PN
P120075	Umma	1	1	Daga|PN
P120075	Umma	1	2	dubsar|N
P120075	Umma	1	3	dumu|N Ur.geš.ša₃.ga|PN
P517138	Umma	1	1	Šarakam|PN
P517138	Umma	1	2	dubsar|N zu₂-zu₂|X
P517138	Umma	1	3	agaʾus|N arad|N
P109318	Kisurra	1	1	Aradŋu|PN
P109318	Kisurra	1	2	x|u x|u x|u
P109318	Kisurra	1	3	x|u En.x|PN
P112104	Puzriš-Dagan	1	1	Amarsuenak|RN Dayyati|PN
P112104	Puzriš-Dagan	1	2	nita|N kalag|V/i dubsar|N
P112104	Puzriš-Dagan	1	3	lugal|N Urim|SN dumu|N x|u
P112104	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P106517	Umma	1	1	Luninšubur|PN
P106517	Umma	1	2	dubsar|N
P106517	Umma	1	3	dumu|N Duga|PN
P106517	Umma	1	4	šabra|N Šara₂.ka|PN
P340943	Umma	1	1	Ur.kal.la|PN
P340943	Umma	1	2	dubsar|N
P340943	Umma	1	3	dumu|N Lugalazida|PN
P139741	Umma	1	1	Gu.u₂.gu|PN
P139741	Umma	1	2	dubsar|N
P139741	Umma	1	3	dumu|N Manšum|PN
P144271	Umma	1	1	Lubanda|PN
P144271	Umma	1	2	dumu|N Duga|PN
P112411	Umma	1	1	Luninšubur|PN
P112411	Umma	1	2	arad|N Šara|DN
P125762	Puzriš-Dagan	1	1	Šusuen|RN Zuzu|PN
P125762	Puzriš-Dagan	1	2	nita|N kalag|V/i dumu|N Ab.ba.x|PN
P125762	Puzriš-Dagan	1	3	lugal|N Urim|SN
P125762	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P376037	Umma	1	1	Šusuen|RN Ayakala|PN
P376037	Umma	1	2	Lugal.kal.ga|PN ensik|N
P376037	Umma	1	3	lugal|N Urim|SN Umma|SN
P376037	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P134173	Puzriš-Dagan	1	1	NurAdad|PN
P134173	Puzriš-Dagan	1	2	dumu|N Šuiškur|PN
P134173	Puzriš-Dagan	1	3	sukkal|N lugal|N
P210183	Umma	1	1	Lugalemahe|PN
P210183	Umma	1	2	dubsar|N
P210183	Umma	1	3	dumu|N Lugalkugani|PN
P339476	Umma	1	1	Umani|PN
P339476	Umma	1	2	dubsar|N
P339476	Umma	1	3	dumu|N Urgigirak|PN
P453811	Irisagrig	1	1	Iliʾašrani|PN
P453811	Irisagrig	1	2	dumu|N Kuku|PN sukkal|N
P453811	Irisagrig	1	3	ragaba|N
P125298	Umma	1	1	Ka.ku₃|PN
P125298	Umma	1	2	išib|N Gi.ir.geš|SN
P125298	Umma	1	3	dumu|N Lugal.nig₂.sa₆|PN
P141073	Umma	1	1	Daga|PN
P141073	Umma	1	2	dubsar|N
P141073	Umma	1	3	dumu|N Ur.geš.ša₃.ga|PN
P125332	Umma	1	1	Šusuen|RN Ayakala|PN
P125332	Umma	1	2	lugal|N kalag|V/i ensik|N
P125332	Umma	1	3	lugal|N Urim|SN Umma|SN
P125332	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P519960	Umma	1	1	UrNinnisig|PN
P519960	Umma	1	2	dubsar|N
P519960	Umma	1	3	dumu|N Abbani|PN
P212014	Umma	1	1	Lukala|PN
P212014	Umma	1	2	dubsar|N
P212014	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P340806	Umma	1	1	LuŠulgirak|PN
P340806	Umma	1	2	dubsar|N
P340806	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P130833	Puzriš-Dagan	1	1	Amarsuenak|RN
P130833	Puzriš-Dagan	1	2	lugal|N kalag|V/i
P130833	Puzriš-Dagan	1	3	lugal|N Urim|SN
P130833	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU
P130833	Puzriš-Dagan	1	5	Uršulpaeak|PN
P130833	Puzriš-Dagan	1	6	dubsar|N
P130833	Puzriš-Dagan	1	7	dumu|N Urhayak|PN
P130833	Puzriš-Dagan	1	8	arad|N
P480076	Umma	1	1	Šešani|PN
P480076	Umma	1	2	dubsar|N
P480076	Umma	1	3	dumu|N Dada|PN
P134523	Nippur	1	1	Nin.me.lam₂|PN
P134523	Nippur	1	2	dumu|N X.la|PN
P339026	Umma	1	1	Šusuen|RN Ayakala|PN
P339026	Umma	1	2	lugal|N kalag|V/i ensik|N
P339026	Umma	1	3	lugal|N Urim|SN Umma|SN
P339026	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P141423	Umma	1	1	Lu₂.sa₆.i₃.zu|PN
P141423	Umma	1	2	dubsar|N
P141423	Umma	1	3	dumu|N Ayakala|PN
P113200	Umma	1	1	Utu.sa₆.ga|PN
P113200	Umma	1	2	dumu|N Urniŋarak|PN
P332390	Puzriš-Dagan	1	1	Er₃.ri.ib|PN
P332390	Puzriš-Dagan	1	2	x|u
P140398	Umma	1	1	Lu₂.ha.ia₃|PN
P140398	Umma	1	2	dubsar|N
P140398	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P207646	Girsu	1	1	Lumelim|PN
P207646	Girsu	1	2	dubsar|N
P207646	Girsu	1	3	dumu|N Lukala|PN
P130560	Umma	1	1	Agu|PN
P130560	Umma	1	2	dubsar|N
P130560	Umma	1	3	dumu|N Lugalemahe|PN
P376934	Umma	1	1	Gu.u₂.gu|PN
P376934	Umma	1	2	dubsar|N
P376934	Umma	1	3	dumu|N Manšum|PN
P135298	Umma	1	1	Nig₂.lagar|PN
P135298	Umma	1	2	dubsar|N
P135298	Umma	1	3	dumu|N Lugalgaba|PN
P135298	Umma	1	4	šabra|N
P211792	Umma	1	1	Amarsuenak|RN Urlisin|PN
P211792	Umma	1	2	nita|N kalag|V/i ensik|N
P211792	Umma	1	3	lugal|N Urim|SN Umma|SN
P211792	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P342092	Umma	1	1	Kuli|PN
P342092	Umma	1	2	ensik|N
P342092	Umma	1	3	Umma|SN
P342092	Umma	1	4	Kugani|PN
P342092	Umma	1	5	dubsar|N
P342092	Umma	1	6	dumu|N Uršulpaeak|PN
P342092	Umma	1	7	arad|N
P277544	Nippur	1	1	Ureanak|PN
P277544	Nippur	1	2	dubsar|N
P277544	Nippur	1	3	dumu|N Liburbeli|PN
P324244	Garšana	1	1	Šukabta|PN
P324244	Garšana	1	2	azu|N
P324244	Garšana	1	3	dumu|N Naramili|PN
P324244	Garšana	1	4	Puzur₄.a.ku.um|PN
P324244	Garšana	1	5	azlag|N arad|N
P205381	Girsu	1	1	Kudabaʾu|PN
P205381	Girsu	1	2	dubsar|N
P205381	Girsu	1	3	dumu|N Urnungal|PN
P205381	Girsu	1	4	ugula|N ušbar|N
P121371	Nippur	1	1	Lugalsaga|PN
P121371	Nippur	1	2	dubsar|N
P121371	Nippur	1	3	dumu|N Amar.šuba₂|PN
P140662	Umma	1	1	Luninšubur|PN
P140662	Umma	1	2	dubsar|N
P140662	Umma	1	3	dumu|N Duga|PN
P140662	Umma	1	4	šabra|N Šara₂.ka|PN
P113650	Umma	1	1	Lugal.si.NE.e|PN
P113650	Umma	1	2	dubsar|N
P113650	Umma	1	3	dumu|N Lugalsaga|PN
P100586	Umma	1	1	Lani|PN
P100586	Umma	1	2	dubsar|N
P100586	Umma	1	3	dumu|N Urniŋarak|PN
P290485	Umma	1	1	Šulgir|RN Urlisin|PN
P290485	Umma	1	2	nita|N kalag|V/i ensik|N
P290485	Umma	1	3	lugal|N Urim|SN Umma|SN
P290485	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P339925	Umma	1	1	Aradŋu|PN
P339925	Umma	1	2	dubsar|N
