# Grambank (Skirgard et al. 2023), CLDF release grambank/grambank, CC-BY 4.0; features GB024 GB065 GB193 GB051 GB052 GB053 GB054 GB192 GB321 GB430 GB431; indo_aryan = Glottolog lineage contains Indo-Aryan
id	name	family	indo_aryan	macroarea	GB024	GB065	GB193	GB051	GB052	GB053	GB054	GB192	GB321	GB430	GB431
juku1254	Jukun Takum	Atlantic-Congo	0	Africa	2	2	2	0	0	0	0	0	0	0	0
jurm1239	Jur Modo	Central Sudanic	0	Africa	2	2	2	0	0	0	0	0	0		
kaba1278	Kabardian	Abkhaz-Adyge	0	Eurasia	3	1	2	0	0	0	0	0	0	1	0
kaba1281	Kaba	Central Sudanic	0	Africa	2	2	3	0	0	0	0	0	0		
kaby1243	Kabyle	Afro-Asiatic	0	Africa			2	1	0	0	0	0			
kach1280	Southern Jinghpaw	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
kach1284	Kachama-Ganjule-Haro	Ta-Ne-Omotic	0	Africa	?	1	1	1	0	0	0	0	0	0	1
kada1242	Kadar	Dravidian	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
kado1242	Kado	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
kafa1242	Kafa	Ta-Ne-Omotic	0	Africa	1	1	3	1	?	?	?	0	?	0	0
kaga1256	Kagayanen	Austronesian	0	Papunesia	1	1	3	0	0	0	0	0	0	0	0
kagf1238	Ut-Main	Atlantic-Congo	0	Africa	2	2	2	0	1	1	1	0			
kagu1239	Kagulu	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	1	0	0
kaik1246	Kaike	Sino-Tibetan	0	Eurasia	2	1	1	0	0	0	0	0	0	0	0
kain1272	Kaingang	Nuclear-Macro-Je	0	South America	?	?	?				0	0		0	0
kair1263	Kairiru	Austronesian	0	Papunesia	2	3		?	?	?	?				
kaki1249	Kaki Ae	Kaki Ae	0	Papunesia	2	1	2	?	?	?	?	?	?	0	0
kala1377	Kala Lagaw Ya	Pama-Nyungan	0	Australia	3	3		1	0	0	0				
kala1384	Kalanga	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	1	1	0
kala1388	Kalagan	Austronesian	0	Papunesia	1	3	1	0	0	0	0	0	0	0	0
kala1399	Kalaallisut	Eskimo-Aleut	0	North America	2	2	2	0	0	0	0	0	0	0	0
kala1400	Central Kalapuya	Kalapuyan	0	North America	1	1	1	0	0	0	0	0	0	0	1
kali1308	Kalispel-Pend d'Oreille	Salishan	0	North America	1	3	?	0	0	?	0	0	0	0	0
kalk1246	Kalkutung	Pama-Nyungan	0	Australia	?	3	2	0	0	0	0	0	0	0	0
kalm1243	Oirad-Kalmyk-Darkhat	Mongolic-Khitan	0	Eurasia	1	3	1	0	0	0	0	0	0	0	0
kalu1248	Kaluli	Bosavi	0	Papunesia				0	0	0	0				
kama1367	Kamasau	Nuclear Torricelli	0	Papunesia	2	1		1	1	0	0				
kama1370	Kamano	Nuclear Trans New Guinea	0	Papunesia	1	3	1	0	0	0	0	0	0	0	1
kama1378	Kamas (Uralic)	Uralic	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
kamb1297	Kamba (Kenya)	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	1	1	1	0
kamb1299	Kambera	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0	0	0
kamb1316	Kambaata	Afro-Asiatic	0	Africa	1	2	1	1	0	0	0	0			
kamm1249	Kam	Atlantic-Congo	0	Africa	2	2	2	0	0	0	0	0	0	0	0
kamo1255	Kamoro	Nuclear Trans New Guinea	0	Papunesia	2	3		?	?	?	?				
kamu1260	Kamula	Kamula-Elevala	0	Papunesia	2	2	2	0	0	0	0	0	0	0	1
kana1286	Kanakanavu	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0	0	0
kana1288	Kanasi	Dagan	0	Papunesia				0	0	0	0				
kani1286	Kanite	Nuclear Trans New Guinea	0	Papunesia	3	1	1	0	0	0	0	0	0	0	0
kank1243	Kankanaey	Austronesian	0	Papunesia	1	2	?	0	0	0	0	0	0	0	0
kaon1241	Kaonde	Atlantic-Congo	0	Africa	2	?	2	0	0	1	1	0	?	?	?
kapi1249	Kapingamarangi	Austronesian	0	Papunesia	2	1	3	0	0	?	0	0	0	?	0
kaqc1270	Kaqchikel	Mayan	0	North America	1	1	1	0	0	0	0	0	0	1	1
kara1476	Karadjeri	Pama-Nyungan	0	Australia	2	2	2		0		0	0		0	0
kara1482	Kara (Central African Republic)	Central Sudanic	0	Africa	2	2	2	0	0	0	0	0	0		
kara1486	Kara (Papua New Guinea)	Austronesian	0	Papunesia	3	2	2	0	0	0	0	0	0	0	0
kara1487	Karao	Austronesian	0	Papunesia	1	2	1	0	0	0	0	0	0	0	0
kara1499	Kalamang	West Bomberai	0	Papunesia	2	2	2	0	0	0	0	0	0	0	0
kara1500	Karajá	Nuclear-Macro-Je	0	South America	3	2	0	0	0	0	0	0	0	0	1
karb1241	Hills Karbi	Sino-Tibetan	0	Eurasia	3	1	?	1	0	0	0	0	0	1	1
kare1338	Kare (Central African Republic)	Atlantic-Congo	0	Africa	2	2	1	0	0	0	0	0	0	0	0
kari1254	Kariri	Kariri	0	South America	1	2	3	0	0	0	0	0	0	1	0
kari1306	Kari	Atlantic-Congo	0	Africa	2	2	2	0	?	?	?	?	1	0	0
kari1311	Karitiâna	Tupian	0	South America	1	1	2	0	0	0	0	0	0	0	1
kark1258	Karkar-Yuri	Pauwasi	0	Papunesia	2	3	3	0	0	0	0	0	0	0	0
karn1252	Karnai	Austronesian	0	Papunesia	2	3	2	0	0	0	0	0	0	0	0
karo1304	Karok	Karok	0	North America	?	1	2	0	0	0	0	0	0	0	1
kash1277	Kashmiri	Indo-European	1	Eurasia	1	1	1	1	0	0	0	0	1	0	0
kask1239	Kaska	Athabaskan-Eyak-Tlingit	0	North America	2	1	2	0	0	0	0	0	0	0	0
katb1237	Avava	Austronesian	0	Papunesia	2	3	2	0	0	0	0	0	0	0	0
kats1235	Katso	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
katu1276	Katukína do Biá-Ipixuna	Katukinan	0	South America	1	2	2	0	0	0	0	0	0	0	1
kaul1240	Kaulong	Austronesian	0	Papunesia	2	3		?	?	?	?				
kaur1267	Kaurna	Pama-Nyungan	0	Australia	?	?	?		0	0	0	0		?	0
kaur1271	Kaure-Narau	Kaure-Kosare	0	Papunesia	2	?	2	?	?	?	?	?	0	?	1
kava1241	Kavalan	Austronesian	0	Papunesia	1	2	1	0	0	0	0	0	0	0	0
kawa1283	Kawaiisu	Uto-Aztecan	0	North America	1									0	?
kawi1241	Kawi	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0	?	?
kaya1315	Kayan Lahwi	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	1
kaya1319	Kayardild	Tangkic	0	Australia	3	3		?	?	?	?				
keap1239	Keapara	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
keda1252	Kedang	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
keig1242	Keiga	Kadugli-Krongo	0	Africa	2	2	3	0	0	0	0	0	0	1	0
kele1255	Kele-Foma	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	1		
kele1258	Kele (Papua New Guinea)	Austronesian	0	Papunesia	2	3	2	0	0	0	0	0	0	0	0
kele1259	Keley-i Kallahan	Austronesian	0	Papunesia	1	2	1	0	0	0	0	0	0	?	?
kelo1247	Klon	Timor-Alor-Pantar	0	Papunesia	2	1		?	?	?	?				
kemb1249	Mateq	Austronesian	0	Papunesia	3	2	2	0	0	0	0	0	0	0	0
keme1240	Kemezung	Atlantic-Congo	0	Africa	2	2	2	?	?	?	?	?	?	0	0
keng1240	Kenga	Central Sudanic	0	Africa	2	2	2	0	0	0	0	0	0		
kens1248	Kensiu	Austroasiatic	0	Eurasia	2	2	2	0	0	0	0	0	0	0	0
kenu1236	Kenuzi-Dongola	Nubian	0	Africa	2	1	2	0	0	0	0	0	0	0	1
keoo1238	Kéo	Austronesian	0	Papunesia	2	2	2	0	0	0	0	0	0	0	0
kera1248	Keerak	Atlantic-Congo	0	Africa	2	2	2	0	1	1	1	0			
kera1255	Kera	Afro-Asiatic	0	Africa	2	2	2	1	0	0	0	0	0	0	0
keri1250	Kerinci	Austronesian	0	Papunesia	3	2	2	0	0	0	0	0	0		
kesa1244	Kesawai	Nuclear Trans New Guinea	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
kett1243	Ket	Yeniseian	0	Eurasia	1	1	1	1	0	1	0	0	1	0	1
kgal1244	Kgalagadi	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	1	1	1	0
khak1248	Khakas	Turkic	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
khal1275	Khaling	Sino-Tibetan	0	Eurasia	1	1	1	0	0	0	0	0	0	0	1
kham1282	Khams Tibetan	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
khan1274	Kháng	Austroasiatic	0	Eurasia	1	2	2	0	0	0	0	0	0	0	0
khan1277	Southern Tangkhul Naga	Sino-Tibetan	0	Eurasia	2	1	1	0	0	0	0	0	0	0	0
khan1278	Khana	Atlantic-Congo	0	Africa	1	2	3	0	0	0	0	0	0	0	0
khar1287	Kharia	Austroasiatic	0	Eurasia	1	3	1	0	0	0	0	0	0	1	0
khar1288	Kharam Naga	Sino-Tibetan	0	Eurasia	2	?	3	0	0	0	0	0	0	?	1
khas1269	Khasi	Austroasiatic	0	Eurasia	1	2	2	1	0	0	0	0	0	0	0
khez1235	Khezha Naga	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
khin1240	Khinalug	Nakh-Daghestanian	0	Eurasia	1	1	1	1	0	1	0	0	0		
khmu1256	Khmu	Austroasiatic	0	Eurasia	2	2	2	0	0	0	0	0	0	0	0
khum1248	Khumi Chin	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	?	0	0	0	0
khva1239	Khwarshi-Inkhoqwari	Nakh-Daghestanian	0	Eurasia	1	1	1	1	0	?	0	0	1		
kich1262	K'iche'	Mayan	0	North America	1	2	1	0	0	0	0	0	0	0	1
kiku1240	Kikuyu	Atlantic-Congo	0	Africa	2	2	2	0	0	1	1	0	1	0	0
kile1243	Kilen	Tungusic	0	Eurasia	1	1	1	0	0	0	0	1	0	0	0
kili1267	Kilivila	Austronesian	0	Papunesia	1	?	2	1	1	1	1	0	0	0	1
kima1244	Kimaragang	Austronesian	0	Papunesia	1	3		?	?	?	?				
kima1246	Kimaama	Kolopom	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
kimm1245	Kim Mun	Hmong-Mien	0	Eurasia	1	1	2	0	0	0	0	0	0	0	0
kimm1246	Kim	Atlantic-Congo	0	Africa	2	3	2	0	0	0	0	0	0		
kina1250	Kinaray-a	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0	0	0
kinn1249	Kinnauri	Sino-Tibetan	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
kiow1266	Kiowa	Kiowa-Tanoan	0	North America	1	3	2	0	0	1	0	0	0	0	1
kips1239	Kipsigis	Nilotic	0	Africa	2	2	2	0	0	0	0	0	0		
klam1254	Klamath-Modoc	Klamath-Modoc	0	North America	1	1	1	0	0	0	0	0	0	?	?
kobo1249	Kobon	Nuclear Trans New Guinea	0	Papunesia	2	3		?	?	?	?				
koda1255	Kodava	Dravidian	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
koho1244	Koho	Austroasiatic	0	Eurasia	1	2	2	0	0	0	0	0	0	0	0
koir1240	Koireng	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
koit1244	Koitabu	Koiarian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
koka1244	Kokata	Pama-Nyungan	0	Australia	2	1	2	0	0	0	0	0	0	0	0
koko1269	Kokota	Austronesian	0	Papunesia	1	3	2	0	0	0	0	0	0	0	0
kola1285	Kola	Austronesian	0	Papunesia	2	1	2	0	0	1	0	0	0	0	0
kolb1240	Kolbila	Atlantic-Congo	0	Africa	2	3	2	0	0	0	0	0	0	0	0
kolc1235	Kol (Cameroon)	Atlantic-Congo	0	Africa	2	2	1	0	0	1	1	0	1	0	0
kolp1236	Kol (Papua New Guinea)	Kol (Papua New Guinea)	0	Papunesia	2	2		1	?	0	1				
kolu1245	Koluwawa	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
komb1274	Kombai	Nuclear Trans New Guinea	0	Papunesia	2	1	2	0	0	0	0	0	0	0	1
komc1235	Kom (Cameroon)	Atlantic-Congo	0	Africa	2	2	2	0	1	1	1	?	?	0	0
komi1268	Komi-Zyrian	Uralic	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
komi1269	Komi-Permyak	Uralic	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
komi1270	Kom (India)	Sino-Tibetan	0	Eurasia	2	2	2	0	0	0	0	0	0	0	1
komo1260	Komo (Democratic Republic of Congo)	Atlantic-Congo	0	Africa	2	2	2	0	0	0	0	0	0	1	0
kona1242	Konai	East Strickland	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
konk1267	Konkan Marathi	Indo-European	1	Eurasia	1	1	1	1	0	0	0	0	1	0	0
kons1243	Konso	Afro-Asiatic	0	Africa	2	2	2	1	0	0	0				
kony1248	Konyak Naga	Sino-Tibetan	0	Eurasia	1	1	3	0	0	0	0	0	0	0	1
konz1239	Konzo	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	1	1	1	0
koon1244	South-Central Koongo	Atlantic-Congo	0	Africa	2	2	2	0	0	1	1	0	0		
koon1245	Koonzime	Atlantic-Congo	0	Africa	2	2	?	0	0	1	1	0	0	1	0
koor1239	Koorete	Ta-Ne-Omotic	0	Africa	3	1	2	1	0	0	0	0	0	0	0
kora1294	Korafe-Yegha	Nuclear Trans New Guinea	0	Papunesia	2	1		?	?	?	?				
kore1280	Korean	Koreanic	0	Eurasia	2	1	1	0	0	0	0	0	0	0	0
kore1283	Koreguaje	Tucanoan	0	South America	2	1	2		1					0	1
kork1243	Korku	Austroasiatic	0	Eurasia	1	1	1	0	0	0	0	0	0		
koro1298	Koromfé	Atlantic-Congo	0	Africa	2	1	2	0	1	1	1	0	1	0	0
koro1312	Korowai	Nuclear Trans New Guinea	0	Papunesia	2	1		?	?	?	?				
koro1313	Koromira	South Bougainville	0	Papunesia	?	1	3	1	0	1	0	0	0	0	0
korr1238	Korra Koraga	Dravidian	0	Eurasia	1	1	1	1	0	1	0	0	0	0	0
kosa1249	Kosarek Yale	Nuclear Trans New Guinea	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
kosr1238	Kosraean	Austronesian	0	Papunesia	3	2	1	0	1	0	0	0	0	0	0
kota1263	Kota (India)	Dravidian	0	Eurasia	1	1	1	1	0	1	0	0	0	0	1
koti1238	Koti	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	1	1	1	0
kova1243	Kovai	Nuclear Trans New Guinea	0	Papunesia	2	3	1	0	0	0	0	0	0	0	0
kove1237	Kove	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	1
koya1251	Koya	Dravidian	0	Eurasia	1	1	1	0	0	1	0	1	1	0	0
koyr1240	Koyra Chiini Songhay	Songhay	0	Africa	2	1	2	0	0	0	0	0	0		
koyr1242	Koyraboro Senni Songhai	Songhay	0	Africa	2	1	2	0	0	0	0	0	0		
koys1242	Koy Sanjaq Jewish Neo-Aramaic	Afro-Asiatic	0	Eurasia	1	2	2	1	0	0	?	0	0	0	0
kren1239	Krenak	Nuclear-Macro-Je	0	South America	2	1	2	0	0	0	0	0	0	0	1
krim1238	Krim	Atlantic-Congo	0	Africa	2	3	2	0	0	1	0	0	1	0	0
kris1246	I'saka	Sko	0	Papunesia	2	2		1	0	0	0				
kron1241	Krongo	Kadugli-Krongo	0	Africa	2			1	0	0	0	1			
kryt1240	Kryz	Nakh-Daghestanian	0	Eurasia	1	1	1	1	0	?	0	0	0		
kuan1247	Kuanyama	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	0	1	0
kuan1248	Kuanua	Austronesian	0	Papunesia	1	3	3	0	0	0	0	0	0	0	0
kuii1252	Kui (India)	Dravidian	0	Eurasia	1	1	1	1	?	?	?	0	1	?	?
kuik1246	Kuikúro-Kalapálo	Cariban	0	South America	1	1	1	0	0	0	0	0	0	0	0
kuku1273	Kuku-Yalanji	Pama-Nyungan	0	Australia	3	3	2	0	0	0	0	0	0	0	0
kuku1280	Kuku-Uwanh	Pama-Nyungan	0	Australia	2	2	2	0	0	0	0	0	0		
kulo1237	Kulon-Pazeh	Austronesian	0	Papunesia	1	1	?	0	0	0	0	0	0	0	0
kulu1253	Kulung (Nepal)	Sino-Tibetan	0	Eurasia	?	1	1	0	0	0	0	0	0	0	1
kuma1276	Nêlêmwa-Nixumwak	Austronesian	0	Papunesia	3	3	2	0	0	0	0	0	0	0	0
kuma1280	Kuman	Nuclear Trans New Guinea	0	Papunesia	2	2	2	0	0	0	0	0	0	?	?
kumb1268	Kumbainggar	Pama-Nyungan	0	Australia	1	1	2	0	0		0	0	0	0	0
kumz1235	Kumzari	Indo-European	0	Eurasia	1	2	2	0	0	0	0	0	0		
kuna1268	Kunama	Kunama	0	Africa	2	3	2	0	0	0	0	0	0		
kunb1251	Kunbarlang	Gunwinyguan	0	Australia	3	3	3	1	0	1	1	0	1	0	0
kung1259	Kungarakany	Kungarakany	0	Australia	?	?	2	0	0	0	0	?	?	?	?
kuni1267	Kunimaipa	Goilalan	0	Papunesia	2	1	2	0	1	1	1	0	0	0	0
kunj1245	Kunjen	Pama-Nyungan	0	Australia	?	3	2	0	1	1	0	0	0	0	0
kunz1244	Kunza	Kunza	0	South America	2	1	2	0	0	0	0	0	0	?	1
kuot1243	Kuot	Kuot	0	Papunesia	1	2	2	1	0	0	0	0	1	0	0
kupa1239	Kupang Malay	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
kurr1243	Kurrama	Pama-Nyungan	0	Australia	?	3	?	0	0		?	0	0	0	0
kurt1248	Kurtokha	Sino-Tibetan	0	Eurasia	2	1		0	0	0	0				
kuru1302	Indian Kurux	Dravidian	0	Eurasia	1	1	1	1	0	1	0	0	0		
kusa1251	Kusaghe-Njela	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0	0	0
kusu1250	Kusunda	Kusunda	0	Eurasia	2	1	1	0	0	0	0	0	0	0	1
kute1248	Kutep	Atlantic-Congo	0	Africa	2	2	3	0	0	1	0	0	0		
kute1249	Kutenai	Kutenai	0	North America	?	1	?	0	0	0	0	0	0	0	0
kuvi1243	Kuvi	Dravidian	0	Eurasia	1	1	1	1	0	0	0	0	0	?	?
kuyy1240	Kuy	Austroasiatic	0	Eurasia	2	2	2	0	0	0	0	0	0	0	0
kwai1243	Kwaio	Austronesian	0	Papunesia	1	2	2	0	0	1	0	0	0	1	0
kwam1249	Gwama	Koman	0	Africa	2	2	2	1	0	?	0	0	0	0	0
kwam1252	Kwamera	Austronesian	0	Papunesia	2	2	2	0	0	0	0	0	0	1	1
kwar1239	Kwara'ae	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0	0	0
kwaz1243	Kwaza	Kwaza	0	South America	2	1	1	0	1	0	1	0	1		
kweg1241	Kwegu	Surmic	0	Africa	2	2	2	0	0	0	0	0	0	0	0
kwin1241	Kwini	Worrorran	0	Australia	3	3	3	0	0	1	1	?	0	0	1
kwom1262	Kwoma	Sepik	0	Papunesia	1	1	1	0	0	0	0	0	0	0	0
kxoe1243	Kxoe	Khoe-Kwadi	0	Africa	1	1	1	1	1	0	0	0	0	0	0
kyer1238	Kyerung	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
laal1242	Laal	Laal	0	Africa	2	2	2	1	0	0	0	0	0	0	0
labe1239	Label	Austronesian	0	Papunesia	1	3	1	?	?	?	?	?	?	0	0
labo1244	Ninde	Austronesian	0	Papunesia	2	2	2	0	0	0	0	0	0	0	0
labu1248	Labu	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
labu1249	Labuk-Kinabatangan Kadazan	Austronesian	0	Papunesia	1	1	2	0	0	0	0	0	0		
labw1238	Labwor	Nilotic	0	Africa	2	1	2	0	0	0	0	0	0	0	0
lach1248	Lachi	Tai-Kadai	0	Eurasia	1	2	2	0	0	0	0	0	0	0	0
lafo1243	Lafofa	Lafofa	0	Africa	?	3	3	0	1	1	0	0	1	0	1
lagw1237	Lagwan	Afro-Asiatic	0	Africa	2	2	2	1	0	0	0	0	1	0	0
lahu1252	Lahu Shi	Sino-Tibetan	0	Eurasia	2	1	3	0	0	0	0	0	?	0	0
lahu1253	Lahu	Sino-Tibetan	0	Eurasia	2	1	?	0	0	0	0	0	0	0	1
laiy1246	Laiyolo	Austronesian	0	Papunesia	1	2	2	?	?	?	?	0	?	0	0
lakk1252	Lak	Nakh-Daghestanian	0	Eurasia	1	1	1	1	0	1	?	0	?		
lala1264	Lala-Bisa	Atlantic-Congo	0	Africa	2	?	2	0	0	1	0	0	1	?	?
lala1268	Lala	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
lama1277	Lamaholot	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
lama1288	Lamang	Afro-Asiatic	0	Africa	2	2	3	0	0	0	0	1	0	?	?
lamb1269	Lambadi	Indo-European	1	Eurasia	?	1	1	1	0	0	0	1	0	0	0
lamb1272	Lambya	Atlantic-Congo	0	Africa	2	2	2	0	1	1	1	0	0	0	0
lamb1273	Lamboya	Austronesian	0	Papunesia	?	?	1	0	0	0	0	0	0	0	0
lame1260	Lamenu	Austronesian	0	Papunesia	2	1	3	?	?	?	?	?	?	1	0
lamj1247	Lamjung Yolmo	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
lamk1238	Lamkang	Sino-Tibetan	0	Eurasia	2	1	?	0	0	0	0	0	0	0	1
lamo1244	Lamogai	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
land1256	Landoma	Atlantic-Congo	0	Africa	2	2	2	?	?	1	?	?	?	0	0
lang1320	Langi	Atlantic-Congo	0	Africa	2	2	2	0	1	1	1	0	0	0	0
lang1324	Lango (Uganda)	Nilotic	0	Africa	2	2	2	0	0	0	0	0			
laoo1244	Lao	Tai-Kadai	0	Eurasia	3	2		0	0	0	0				
lara1258	Laragia	Laragia	0	Australia	?	2	2	0	0	1	1	0	1	0	1
lara1260	Larantuka Malay	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
lard1243	Lardil	Tangkic	0	Australia	3	3		?	?	?	?				
lash1243	Lashi	Sino-Tibetan	0	Eurasia	3	1	3	0	0	0	0	0	0	0	0
lati1261	Latin	Indo-European	0	Eurasia	3	3	3	1	0	1	0	0	0	0	0
latv1249	Latvian	Indo-European	0	Eurasia	3	1	1	1	0	0	0	1	0	0	0
lauu1247	Lau	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0	0	0
lave1248	Laven	Austroasiatic	0	Eurasia	2	2	2	0	0	0	0	0	0	0	0
lave1249	Brao	Austroasiatic	0	Eurasia	2	2	2	0	0	0	0	0	0	0	0
lavu1241	Lavukaleve	Lavukaleve	0	Papunesia	2	1	2	1	1	1	1	1	0	0	1
lazz1240	Laz	Kartvelian	0	Eurasia	1	1	1	0	0	0	0	0	0		
leco1242	Leco	Leco	0	South America	1	1	1	0	0	0	0	0	0	0	1
lega1249	Lega-Shabunda	Atlantic-Congo	0	Africa	2	?	2	0	0	1	0	1	0	0	0
lega1250	Lega-Mwenga	Atlantic-Congo	0	Africa	2	2	2	?	?	?	?	?	?	0	0
lele1267	Lelepa	Austronesian	0	Papunesia	2	2	2	0	0	0	0	0	0	0	0
lele1270	Lele (Papua New Guinea)	Austronesian	0	Papunesia	2	3	2	0	0	0	0	0	0	0	0
lele1276	Lele (Chad)	Afro-Asiatic	0	Africa	2	3	2	0	0	1	0	0	0	0	0
lemb1266	Lembena	Nuclear Trans New Guinea	0	Papunesia	3	1	2	0	0	0	0	0	0	0	0
leme1238	Lemerig	Austronesian	0	Papunesia	2	2	2	0	0	0	0	0	0	0	0
lena1238	Lenakel	Austronesian	0	Papunesia	2	2	2	0	0	0	0	0	0	1	0
lend1245	Lendu	Central Sudanic	0	Africa	3	1	1	0	0	0	0	0	0	0	1
leng1259	Lengo	Austronesian	0	Papunesia	3	3	2	0	0	?	0	0	0	0	0
lepc1244	Lepcha	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
lese1243	Lese	Central Sudanic	0	Africa	2	3	2	0	0	0	0	0	0	0	1
leti1246	Leti (Indonesia)	Austronesian	0	Papunesia	2	2	2	0	0	0	0	0	0	0	0
lewo1242	Lewo	Austronesian	0	Papunesia	2	1	3	0	0	0	0	0	0	0	0
lewo1244	Lewotobi	Austronesian	0	Papunesia	2	3	2	0	0	0	0	0	0	0	0
lezg1247	Lezgian	Nakh-Daghestanian	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
lian1251	Liangmai Naga	Sino-Tibetan	0	Eurasia	?	1	?	0	0	0	0	0	0	0	1
libi1244	Libinza	Atlantic-Congo	0	Africa	2	2	2	0	1	1	?	?	1		
liby1240	Libyan Arabic	Afro-Asiatic	0	Africa	3	2	2	1	0	0	0	1	1		
lihi1237	Lihir	Austronesian	0	Papunesia	1	3	2	0	0	0	0	0	0	0	1
liji1238	Lijili	Atlantic-Congo	0	Africa	2	2	3	0	0	0	0	1	0	1	0
lika1243	Liko	Atlantic-Congo	0	Africa	2	2	2	0	0	1	1	0	1		
liki1240	Balobo	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	1		
lill1248	Lillooet	Salishan	0	North America	1	2	1	0	0	0	0	0	0	0	1
limb1266	Limbu	Sino-Tibetan	0	Eurasia	1	1	3	1	0	0	0	0	0	0	1
limo1248	Limos Kalinga	Austronesian	0	Papunesia	1	2	1	0	0	0	0	0	?	0	0
limo1249	Limonese Creole	Indo-European	0	North America	1	1	3	0	0	0	0	0	0		
ling1263	Kinshasa Lingala	Atlantic-Congo	0	Africa	2	2		0	0	1	0				
ling1265	Neverver	Austronesian	0	Papunesia	2	2	2	0	0	0	0	0	0	0	0
lipo1242	Lipo	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
lish1245	Lishanid Noshan	Afro-Asiatic	0	Eurasia	1	3	3	0	0	0	0	0	0	0	0
lith1251	Lithuanian	Indo-European	0	Eurasia	1	1	1	1	0	0	0	1	0	0	0
lito1235	Litoka	Atlantic-Congo	0	Africa	2	2	2	0	?	1	?	?	1		
litz1237	Naman	Austronesian	0	Papunesia	2	3	2	0	0	0	0	0	0	0	0
livv1243	Livvi	Uralic	0	Eurasia	1	1	3	0	0	0	0	0	0	0	0
livv1244	Liv	Uralic	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
loba1239	Lobala	Atlantic-Congo	0	Africa	2	2	2	0	0	?	0	0	1		
logo1259	Logo	Central Sudanic	0	Africa	2	1	2	0	0	0	0	0	0	0	0
loka1252	Lokaa	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	1	0	0
lolo1259	Lolopo	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
loma1260	Loma (Liberia)	Mande	0	Africa	2	1	2	0	0	0	0	0			
lomb1257	Lombard	Indo-European	0	Eurasia	1	3	3	1	0	0	0	1	0	0	0
